id,latitude,longitude,tgm2017,egm2008
3562,5,95.7763,-28.2266,-29.55
3563,5,95.8085,-28.06486,-26.8
3564,5,95.8407,-27.94064,-30.82
3565,5,95.8729,-27.74708,-28.19
3566,5,95.9051,-27.63838,-25.3
3567,5,95.9373,-27.46813,-29.41
3568,5,95.9695,-27.25898,-26.59
3569,5,96.0017,-27.00072,-30.37
3570,5,96.0339,-26.72578,-27.54
3571,5,96.0661,-26.45682,-24.49
3572,5,96.0983,-26.10537,-28.42
3573,5,96.1305,-25.92982,-25.54
3574,5,96.1627,-25.6165,-22.4
3575,5,96.1949,-25.3462,-26.62
3576,5,96.2271,-25.01619,-23.64
3577,5,96.2593,-24.77684,-27.66
3578,5,96.2915,-24.60516,-24.86
3579,5,96.3237,-24.39942,-21.85
3580,5,96.3559,-24.31452,-26.2
3581,5,96.3881,-24.29885,-23.49
3582,5,96.4203,-24.32306,-27.75
3583,5,96.4525,-24.38406,-25.24
3584,5,96.4847,-24.48024,-22.51
3585,5,96.5169,-24.56757,-26.93
3586,5,96.5492,-24.6614,-24.38
3587,5,96.5814,-24.75395,-21.54
3588,5,96.6136,-24.80724,-26.09
3589,5,96.6458,-24.82417,-23.36
3590,5,96.678,-24.83751,-27.65
3591,5,96.7102,-24.80658,-24.99
3592,5,96.7424,-24.74734,-22.05
3593,5,96.7746,-24.64201,-26.44
3594,5,96.8068,-24.52548,-23.63
3595,5,96.839,-24.42871,-27.77
3596,5,96.8712,-24.33718,-25.12
3597,5,96.9034,-24.24422,-22.25
3598,5,96.9356,-24.15621,-26.57
3599,5,96.9678,-24.09138,-23.87
3600,5,97,-24.061,-28.04
